identifiant;libelle_du_site;caracteristique_du_site;adresse;complement_d_adresse;lieu_dit;code_postal;localite;pays;latitude;longitude;precision_du_geocodage;numero_de_telephone;identifiant_du_site;site_acores_de_rattachement;code_insee;latlong;dep
BP-PARIS MACDONALD BP;Bureau de Poste;201 BOULEVARD MACDONALD;;;75019;PARIS;FRANCE;48.898525;2.37258;Géocodé au numéro;3631;12055D;;75119;48.898525, 2.37258;75
PALAISEAU;Bureau de Poste;8 RUE CARNOT;;;91120;PALAISEAU;FRANCE;48.712295;2.24574;Géocodé au numéro;3631;16978A;;91477;48.712295, 2.24574;91
CHALO ST MARS AP;Agence postale communale;PLACE DU JEU DE PAUME;MAIRIE;;91780;CHALO ST MARS;FRANCE;48.4272;2.066549;Géocodé au centre de la commune;3631;16934A;16946A;91130;48.4272, 2.066549;91
GIRONVILLE AP;Agence postale communale;20 GRANDE RUE;MAIRIE;;91720;GIRONVILLE SUR ESSONNE;FRANCE;48.370699;2.38057;Géocodé au numéro;3631;66641A;16969A;91273;48.370699, 2.38057;91
NANDY RP;Relais poste commerçant;23 RUE D ARQUEIL;LE BON ACCUEIL;;77176;NANDY;FRANCE;48.580247;2.562343;Géocodé au numéro;3631;56224A;14885A;77326;48.580247, 2.562343;77
LEVALLOIS PERRET PRINCIPAL;Bureau de Poste;31 RUE PAUL VAILLANT COUTURIER;;;92300;LEVALLOIS PERRET;FRANCE;48.894796;2.280403;Géocodé au numéro;3631;17083A;;92044;48.894796, 2.280403;92
AULNAY SOUS BOIS PRINCIPAL;Bureau de Poste;9 PLACE DE L EGLISE;;;93600;AULNAY SOUS BOIS;FRANCE;48.941755;2.497965;Géocodé au numéro;3631;17181A;;93005;48.941755, 2.497965;93
CHATENAY MALABRY PRINCIPAL;Bureau de Poste;78 RUE JEAN LONGUET;;;92290;CHATENAY MALABRY;FRANCE;48.768154;2.279887;Géocodé au numéro;3631;17070A;;92019;48.768154, 2.279887;92
MONTGERON;Bureau de Poste;2 B RUE DU DOCTEUR LEON DEGLAIRE;;;91230;MONTGERON;FRANCE;48.706597;2.457327;Géocodé au numéro;3631;16971A;;91421;48.706597, 2.457327;91
FLEURY MEROGIS BP;Bureau de Poste;CENTRE COMMERCIAL;;;91700;FLEURY MEROGIS;FRANCE;48.638997;2.362391;Géocodé au numéro;3631;16950A;;91235;48.638997, 2.362391;91
VANVES PLATEAU BP;Bureau de Poste;38 RUE JEAN JAURES;;;92170;VANVES;FRANCE;48.825363;2.294473;Géocodé au numéro;3631;17161A;;92075;48.825363, 2.294473;92
SURESNES HOTEL DE VILLE;Bureau de Poste;1 RUE FIZEAU;;;92150;SURESNES;FRANCE;48.869998;2.225559;Géocodé au numéro;3631;17096A;;92073;48.869998, 2.225559;92
MAREIL MARLY RPU SIMPLY MARKET RP;Relais poste commerçant;7 RUE DU QUATRE SEPTEMBRE;RELAIS POSTE URBAIN SIMPLY MARKET;;78750;MAREIL MARLY;FRANCE;48.886367;2.070856;Géocodé au numéro;3631;12256D;15058A;78367;48.886367, 2.070856;78
BRAY ET LU AP;Agence postale communale;RUE DES ECOLES;;;95710;BRAY ET LU;FRANCE;49.139794;1.658599;Géocodé au milieu de la rue;3631;17435A;17469A;95101;49.139794, 1.658599;95
VILLIERS LE BEL VILLAGE BP;Bureau de Poste;26 RUE JULIEN BOURSIER;;;95400;VILLIERS LE BEL;FRANCE;49.008499;2.388158;Géocodé au numéro;3631;17553A;;95680;49.008499, 2.388158;95
GARGES LES GONESSE VILLAGE BP;Bureau de Poste;8 RUE DE VERDUN;;;95140;GARGES LES GONESSE;FRANCE;48.9677;2.4112;Géocodé au numéro;3631;17549A;;95268;48.9677, 2.4112;95
NOGENT SUR MARNE;Bureau de Poste;12 BOULEVARD GALLIENI;;;94130;NOGENT SUR MARNE;FRANCE;48.838499;2.486948;Géocodé au numéro;3631;17321A;;94052;48.838499, 2.486948;94
VINCENNES PRINCIPAL;Bureau de Poste;18 AVENUE DU CHATEAU;;;94300;VINCENNES;FRANCE;48.846407;2.436832;Géocodé au numéro;3631;17341A;;94080;48.846407, 2.436832;94
ERAGNY SUR OISE BP;Bureau de Poste;9 RUE DU COMMERCE;;;95610;ERAGNY SUR OISE;FRANCE;49.01807;2.099693;Géocodé au numéro;3631;17450A;;95218;49.01807, 2.099693;95
SEVRAN SPORTISSE;Bureau de Poste;3 RUE LUCIEN SPORTISS;;;93270;SEVRAN;FRANCE;48.936394;2.532957;Géocodé au numéro;3631;17205A;;93071;48.936394, 2.532957;93
TAVERNY PLAINE;Bureau de Poste;139 RUE D HERBLAY;;;95150;TAVERNY;FRANCE;49.017592;2.211168;Géocodé au numéro;3631;17502A;;95607;49.017592, 2.211168;95
PRESLES BP;Bureau de Poste;54 RUE DU FOUR DU GUE;;;95590;PRESLES;FRANCE;49.11263;2.287249;Géocodé au numéro;3631;17488A;;95504;49.11263, 2.287249;95
FONTAINE FOURCHES AP;Agence postale communale;23 RUE SAINT MARTIN;;;77480;FONTAINE FOURCHES;FRANCE;48.412599;3.394328;Géocodé au numéro;3631;14721A;14771A;77187;48.412599, 3.394328;77
MAY EN MULTIEN AP;Agence postale communale;9 RUE DE SOISSONS;;;77145;MAY EN MULTIEN;FRANCE;49.071894;3.020611;Géocodé au numéro;3631;14760A;14718A;77283;49.071894, 3.020611;77
FERICY AP;Agence postale communale;1 RUE DE LORETTE;;;77133;FERICY;FRANCE;48.459293;2.801039;Géocodé au numéro;3631;14715A;14842A;77179;48.459293, 2.801039;77
LORREZ LE BOCAGE PREAUX BP;Bureau de Poste;2 B RUE DU 19 MARS 1962;;;77710;LORREZ LE BOCAGE PREAUX;FRANCE;48.239255;2.902199;Géocodé au numéro;3631;14754A;;77261;48.239255, 2.902199;77
PIERREFITTE SUR SEINE;Bureau de Poste;37 BOULEVARD JEAN MERMOZ;;;93380;PIERREFITTE SUR SEINE;FRANCE;48.965795;2.36333;Géocodé au numéro;3631;17208A;;93059;48.965795, 2.36333;93
LA COURNEUVE PRINCIPAL;Bureau de Poste;54 AVENUE GABRIEL PERI;;;93120;LA COURNEUVE;FRANCE;48.926297;2.391118;Géocodé au numéro;3631;17189A;;93027;48.926297, 2.391118;93
JOUY SUR MORIN BP;Bureau de Poste;15 RUE SAINT PIERRE;;;77320;JOUY SUR MORIN;FRANCE;48.793642;3.271158;Géocodé au numéro;3631;14741A;;77240;48.793642, 3.271158;77
SAINT OUEN PRINCIPAL;Bureau de Poste;13 AVENUE GABRIEL PERI;;;93400;ST OUEN;FRANCE;48.910492;2.333497;Géocodé au numéro;3631;17214A;;93070;48.910492, 2.333497;93
COULOMMIERS;Bureau de Poste;QUAI DE L HOTEL DE VILLE;;;77120;COULOMMIERS;FRANCE;48.812445;3.08398;Géocodé au numéro;3631;14692A;;77131;48.812445, 3.08398;77
PARIS RPU VAUGIRARD RP;Relais poste commerçant;327 RUE DE VAUGIRARD;;;75015;PARIS;FRANCE;;;Géocodé au centre de la commune;3631;11848D;14235A;75115;;75
LE PLESSIS PATE AP;Agence postale communale;CCAL LES ARCADES DU CLOS;;;91220;LE PLESSIS PATE;FRANCE;48.611394;2.3248;Géocodé au numéro;3631;16980A;16927A;91494;48.611394, 2.3248;91
MONTGERON A AP;Agence postale communale;PLACE DU SOLEIL;;;91230;MONTGERON;FRANCE;48.702674;2.442435;Géocodé au numéro;3631;17033A;16971A;91421;48.702674, 2.442435;91
BRETIGNY SUR ORGE;Bureau de Poste;18 RUE DU GENERAL LECLERC;;;91220;BRETIGNY SUR ORGE;FRANCE;48.609493;2.305321;Géocodé au numéro;3631;16927A;;91103;48.609493, 2.305321;91
RUEIL 2000 BP;Bureau de Poste;31 RUE JACQUES DAGUERRE;;;92500;RUEIL MALMAISON;FRANCE;48.888795;2.169339;Géocodé au numéro;3631;17149A;;92063;48.888795, 2.169339;92
POISSY L OCTROI;Bureau de Poste;133 RUE DU GENERAL DE GAULLE;;;78300;POISSY;FRANCE;48.927697;2.04536;Géocodé au numéro;3631;15002A;;78498;48.927697, 2.04536;78
CLAYE SOUILLY BP;Bureau de Poste;ALLEE ANDRE BENOIST;;;77410;CLAYE SOUILLY;FRANCE;48.946177;2.68797;Géocodé au numéro;3631;14687A;;77118;48.946177, 2.68797;77
COLOMBES MARCEAU BP;Bureau de Poste;64 BOULEVARD MARCEAU;;;92700;COLOMBES;FRANCE;48.929191;2.265708;Géocodé au numéro;3631;17139A;;92025;48.929191, 2.265708;92
CHOISY EN BRIE BP;Bureau de Poste;53 RUE GRANDE;;;77320;CHOISY EN BRIE;FRANCE;48.7591;3.220356;Géocodé au numéro;3631;14685A;;77116;48.7591, 3.220356;77
COLOMBES;Bureau de Poste;40 RUE JULIEN GALLE;;;92700;COLOMBES;FRANCE;48.922798;2.259307;Géocodé au numéro;3631;17075A;;92025;48.922798, 2.259307;92
EGLY BP;Bureau de Poste;29 GRANDE RUE;;;91520;EGLY;FRANCE;48.580796;2.225377;Géocodé au numéro;3631;16944A;;91207;48.580796, 2.225377;91
STE GENEVIEVE LE PETIT SOLEIL BP;Bureau de Poste;PLACE GEORGES DIMITROV;QUARTIER DES AUNETTES;;91700;STE GENEVIEVE DES BOIS;FRANCE;48.641678;2.344512;Géocodé au numéro;3631;50969A;;91549;48.641678, 2.344512;91
CHEVILLY LARUE HOTEL DE VILLE AP;Agence postale communale;55 BOULEVARD JEAN MERMOZ;;;94550;CHEVILLY LARUE;FRANCE;48.771293;2.338768;Géocodé au numéro;3631;80027A;17302A;94021;48.771293, 2.338768;94
SAINT CLAIR SUR EPTE AP;Agence postale communale;5 PLACE ROLLON;;;95770;ST CLAIR SUR EPTE;FRANCE;49.207316;1.680638;Géocodé au numéro;3631;17492A;17469A;95541;49.207316, 1.680638;95
RPU FRANPRIX MELUN RP;Relais poste commerçant;BOULEVARD DE L ALMONT;CENTRE COMMERCIAL HAUTS DE ST LIESNE;;77000;MELUN;FRANCE;;;Géocodé au centre de la commune;3631;12057D;14763A;77288;;77
NEZEL AP;Agence postale communale;27 RUE SAINT BLAISE;MAIRIE;NEZEL;78410;NEZEL;FRANCE;48.945621;1.835649;Géocodé au numéro;3631;14993A;14899A;78451;48.945621, 1.835649;78
RELAIS POSTE L ETANG AUTOMOBILE RP;Relais poste commerçant;231 ROUTE DEPARTEMENTALE;L ETANG AUTOMOBILE;;77141;VAUDOY EN BRIE;FRANCE;48.688211;3.08033;Géocodé au numéro;3631;16005B;14659A;77486;48.688211, 3.08033;77
GUYANCOURT BLERIOT BP;Bureau de Poste;PLACE DU MARCHE;CENTRE COMMERCIAL LOUIS BLERIOT;;78280;GUYANCOURT;FRANCE;48.773492;2.074048;Géocodé au numéro;3631;14892A;;78297;48.773492, 2.074048;78
FRENEUSE AP;Agence postale communale;120 RUE CHARLES DE GAULLE;;;78840;FRENEUSE;FRANCE;49.045889;1.597644;Géocodé au numéro;3631;14951A;14975A;78255;49.045889, 1.597644;78
VILLENNES SUR SEINE BP;Bureau de Poste;369 AVENUE GEORGES CLEMENCEAU;;;78670;VILLENNES SUR SEINE;FRANCE;48.938097;1.998715;Géocodé au numéro;3631;15031A;;78672;48.938097, 1.998715;78
VELIZY VILLACOUBLAY LOUVOIS BP;Bureau de Poste;40 PLACE LOUVOIS;;;78140;VELIZY VILLACOUBLAY;FRANCE;48.781;2.1973;Géocodé au milieu d un îlot;3631;15078A;;78640;48.781, 2.1973;78
IVRY SUR SEINE PETIT IVRY;Bureau de Poste;71 B AVENUE MAURICE THOREZ;;;94200;IVRY SUR SEINE;FRANCE;48.818123;2.375572;Géocodé au numéro;3631;17354A;;94041;48.818123, 2.375572;94
MONTFORT L AMAURY BP;Bureau de Poste;13 PLACE ROBERT BRAULT;;;78490;MONTFORT L AMAURY;FRANCE;48.777046;1.809982;Géocodé au numéro;3631;14988A;;78420;48.777046, 1.809982;78
VINCENNES JARRY BP;Bureau de Poste;18 RUE DU COMMANDANT MOWAT;;;94300;VINCENNES;FRANCE;48.848954;2.445873;Géocodé au numéro;3631;17368A;;94080;48.848954, 2.445873;94
PLAISIR GARE BP;Bureau de Poste;46 RUE DE LA GARE;;;78370;PLAISIR;FRANCE;48.830793;1.94172;Géocodé au numéro;3631;15063A;;78490;48.830793, 1.94172;78
LPR PLESSIS ROBINSON CARREFOUR RP;Relais poste commerçant;78 AVENUE CHARLES DE GAULLE;LPR LE PLESSIS ROBINSON CARREFOUR CITY;LE PLESSIS ROBINSON;92350;LE PLESSIS ROBINSON;FRANCE;48.781942;2.264067;Géocodé au milieu d un îlot;3631;11841D;17090A;92060;48.781942, 2.264067;92
MONTALET LE BOIS AP;Agence postale communale;2 RUE DE L EGLISE;;;78440;MONTALET LE BOIS;FRANCE;49.045995;1.825776;Géocodé au numéro;3631;14986A;14966A;78416;49.045995, 1.825776;78
ELANCOURT CLE ST PIERRE BP;Bureau de Poste;5 PLACE DU BEFFROI;ZAC DE LA CLE;;78990;ELANCOURT;FRANCE;48.791128;1.972384;Géocodé au numéro;3631;15042A;;78208;48.791128, 1.972384;78
PARIS GARE DE L EST BP;Bureau de Poste;158 RUE DU FAUBOURG SAINT MARTIN;;;75010;PARIS;FRANCE;48.876393;2.360859;Géocodé au numéro;3631;14352A;;75110;48.876393, 2.360859;75
CONFLANS BERTEAUX;Bureau de Poste;59 RUE MAURICE BERTEAUX;;;78700;CONFLANS STE HONORINE;FRANCE;48.993194;2.094098;Géocodé au numéro;3631;14935A;;78172;48.993194, 2.094098;78
PARIS BOURSE;Bureau de Poste;8 PLACE DE LA BOURSE;;;75002;PARIS;FRANCE;48.869699;2.34151;Géocodé au numéro;3631;14274A;;75102;48.869699, 2.34151;75
PARIS PATAY BP;Bureau de Poste;26 RUE DE PATAY;;;75013;PARIS;FRANCE;48.825196;2.375346;Géocodé au numéro;3631;14190A;;75113;48.825196, 2.375346;75
PARIS DUHESME BP;Bureau de Poste;97 RUE DUHESME;;;75018;PARIS;FRANCE;48.8949;2.34477;Géocodé au numéro;3631;14197A;;75118;48.8949, 2.34477;75
RPU ETAMPES LECLERC RP;Relais poste commerçant;50 RUE DES LYS;LECLERC;;91150;ETAMPES;FRANCE;;;Géocodé au centre de la commune;3631;11792D;16946A;91223;;91
PARIS RPU CORENTIN CARIOU RP;Relais poste commerçant;155 AVENUE DE FLANDRE;;;75019;PARIS;FRANCE;;;Géocodé au centre de la commune;3631;11823D;14332A;75119;;75
LE CAPPUCCINO RP;Relais poste commerçant;2 RUE DE LA CROIX BLANCHE;LE CAPPUCCINO;;77370;MAISON ROUGE;FRANCE;48.559026;3.14944;Géocodé au numéro;3631;20192B;14784A;77272;48.559026, 3.14944;77
NEUFMOUTIERS EN BRIE LPR RP;Relais poste commerçant;21 RUE DU GENERAL DE GAULLE;;;77610;NEUFMOUTIERS EN BRIE;FRANCE;48.77048;2.82975;Géocodé au numéro;3631;12241D;14869A;77336;48.77048, 2.82975;77
TOTAL RELAIS POSTE URBAIN RP;Relais poste commerçant;18 BOULEVARD DU MARECHAL JOFFRE;;;92340;BOURG LA REINE;FRANCE;48.7857;2.3167;Géocodé au numéro;3631;11503D;17068A;92014;48.7857, 2.3167;92
LA CELLE LES BORDES AP;Agence postale communale;5 RUE DU BOIS DES GAULES;;;78720;LA CELLE LES BORDES;FRANCE;48.639395;1.953401;Géocodé au numéro;3631;09173B;14972A;78125;48.639395, 1.953401;78
RPU VERSAILLES SATORY RP;Relais poste commerçant;;CENTRE COMMERCIAL DE SATORY;;78000;VERSAILLES;FRANCE;48.7856;2.1103;Géocodé au numéro;3631;11657D;15051A;78646;48.7856, 2.1103;78
DRAVEIL LES BERGERIE RP;Relais poste commerçant;56 RUE DU CHEMIN VERT;;;91210;DRAVEIL;FRANCE;48.688168;2.429345;Géocodé au numéro;3631;10429B;16943A;91201;48.688168, 2.429345;91
LPR US RESTAURANT LE VOLTIGEUR RP;Relais poste commerçant;15 RUE JEAN JAURES;;;95450;US;FRANCE;49.0999;1.9678;Géocodé au numéro;3631;11655D;17469A;95625;49.0999, 1.9678;95
LPR SOISY SUR SEINE A RP;Relais poste commerçant;3 RUE DE LA FORET DE SENART;ECOCOUTURE 91 CC LES MEILLOTTES;;91450;SOISY SUR SEINE;FRANCE;48.651495;2.458312;Géocodé au numéro;3631;17015A;16988A;91600;48.651495, 2.458312;91
COURBEVOIE FAUBOURG DE L' ARCHE BP;Bureau de Poste;27 AVENUE PUVIS DE CHAVANNES;;;92400;COURBEVOIE;FRANCE;48.899026;2.234752;Géocodé au numéro;3631;17162A;;92026;48.899026, 2.234752;92
QUINCY SOUS SENART BP;Bureau de Poste;28 RUE DE BOISSY SAINT LEGER;;;91480;QUINCY SOUS SENART;FRANCE;48.674294;2.535145;Géocodé au numéro;3631;16982A;;91514;48.674294, 2.535145;91
SAVIGNY SUR ORGE CHARDONNERETS BP;Bureau de Poste;1 AVENUE DES CHARDONNERETS;;;91600;SAVIGNY SUR ORGE;FRANCE;48.6885;2.3507;Géocodé au numéro;3631;17037A;;91589;48.6885, 2.3507;91
CHAMPAGNE SUR OISE BP;Bureau de Poste;46 RUE JULES PICARD;;;95660;CHAMPAGNE SUR OISE;FRANCE;49.134393;2.233656;Géocodé au numéro;3631;17440A;;95134;49.134393, 2.233656;95
COURBEVOIE BECON BP;Bureau de Poste;3 PLACE DE BELGIQUE;;;92400;COURBEVOIE;FRANCE;48.903466;2.267672;Géocodé au numéro;3631;17110A;;92026;48.903466, 2.267672;92
VILLE D AVRAY BP;Bureau de Poste;2 RUE DE VERSAILLES;;;92410;VILLE D AVRAY;FRANCE;48.826592;2.18815;Géocodé au numéro;3631;17099A;;92077;48.826592, 2.18815;92
ANTONY LECLERC;Bureau de Poste;179 AV DE LA DIVISION LECLERC;;;92160;ANTONY;FRANCE;48.739892;2.30251;Géocodé au numéro;3631;17168A;;92002;48.739892, 2.30251;92
MAGNY EN VEXIN BP;Bureau de Poste;8 RUE DE PARIS;;;95420;MAGNY EN VEXIN;FRANCE;49.154649;1.78678;Géocodé au numéro;3631;17467A;;95355;49.154649, 1.78678;95
IGNY GOMMONVILLIERS BP;Bureau de Poste;1 RUE JULES FERRY;;;91430;IGNY;FRANCE;48.732396;2.227497;Géocodé au numéro;3631;16955A;;91312;48.732396, 2.227497;91
MONTMAGNY LES SABLONS BP;Bureau de Poste;15 RUE CLAUDE DEBUSSY;CENTRE COMMERCIAL;;95360;MONTMAGNY;FRANCE;48.963075;2.337588;Géocodé au numéro;3631;17527A;;95427;48.963075, 2.337588;95
FONTENAY JOFFRE BP;Bureau de Poste;1 AVENUE DU MARECHAL JOFFRE;;;94120;FONTENAY SOUS BOIS;FRANCE;48.853896;2.470308;Géocodé au numéro;3631;17370A;;94033;48.853896, 2.470308;94
CACHAN LA PLAINE BP;Bureau de Poste;40 AV DU MAL DE LATTRE DE TASSIGNY;;;94230;CACHAN;FRANCE;48.786599;2.332267;Géocodé au numéro;3631;17375A;;94016;48.786599, 2.332267;94
CHAMPIGNY COEUILLY;Bureau de Poste;ROND POINT DU CHATEAU;;;94500;CHAMPIGNY SUR MARNE;FRANCE;48.810992;2.545102;Géocodé au numéro;3631;17387A;;94017;48.810992, 2.545102;94
VILLEJUIF LES LOZAITS BP;Bureau de Poste;32 PLACE AUGUSTE RODIN;;;94800;VILLEJUIF;FRANCE;48.784883;2.357931;Géocodé au numéro;3631;17398A;;94076;48.784883, 2.357931;94
ANDILLY BP;Bureau de Poste;1 PLACE LOUIS JEAN FINOT;;;95580;ANDILLY;FRANCE;49.004917;2.299529;Géocodé au milieu d un îlot;3631;17411A;;95014;49.004917, 2.299529;95
VIGNY BP;Bureau de Poste;1 RUE DU GENERAL LECLERC;;;95450;VIGNY;FRANCE;49.077425;1.927508;Géocodé au numéro;3631;17510A;;95658;49.077425, 1.927508;95
FOSSES;Bureau de Poste;AVENUE DU MESNIL;;;95470;FOSSES;FRANCE;49.098578;2.515756;Géocodé au numéro;3631;17454A;;95250;49.098578, 2.515756;95
CARRIERES SOUS POISSY BP1;Bureau de Poste;26 RUE CLAUDE MONET;;;78955;CARRIERES SOUS POISSY;FRANCE;48.94833;2.037434;Géocodé au numéro;3631;14921A;;78123;48.94833, 2.037434;78
PARIS PLAISANCE BP;Bureau de Poste;180 RUE RAYMOND LOSSERAND;;;75014;PARIS;FRANCE;48.829529;2.30824;Géocodé au numéro;3631;14191A;;75114;48.829529, 2.30824;75
PARIS HAUSSMANN BP;Bureau de Poste;7 BOULEVARD HAUSSMANN;;;75009;PARIS;FRANCE;48.872254;2.337291;Géocodé au numéro;3631;14333A;;75109;48.872254, 2.337291;75
PARIS JAURES BP;Bureau de Poste;33 AVENUE JEAN JAURES;;;75019;PARIS;FRANCE;48.883795;2.374108;Géocodé au numéro;3631;14305A;;75119;48.883795, 2.374108;75
PARIS FAIDHERBE BP;Bureau de Poste;33 RUE FAIDHERBE;;;75011;PARIS;FRANCE;48.853026;2.3829;Géocodé au numéro;3631;14169A;;75111;48.853026, 2.3829;75
PARIS BASTILLE;Bureau de Poste;12 RUE CASTEX;;;75004;PARIS;FRANCE;48.853195;2.366391;Géocodé au numéro;3631;14248A;;75104;48.853195, 2.366391;75
PARIS SOULT;Bureau de Poste;137 BOULEVARD SOULT;;;75012;PARIS;FRANCE;48.8463;2.410808;Géocodé au numéro;3631;14355A;;75112;48.8463, 2.410808;75
VILLIERS PETIT CASINO RPC RP;Relais poste commerçant;13 BIS RUE JEAN JAURES;SAS FASYL DISTRIBUTION PETIT CASINO;;91700;VILLIERS SUR ORGE;FRANCE;;;Géocodé au centre de la commune;3631;12041D;16986A;91685;;91
RPU AUCHAN CHELLES RP;Relais poste commerçant;AVENUE SYLVIE;ZI CHELLES LA BELLE ILE;;77500;CHELLES;FRANCE;;;Géocodé au centre de la commune;3631;11568D;14680A;77108;;77
ST OUEN L AUMONE CHENNEVIERES BP;Bureau de Poste;CENTRE COMMERCIAL CHENNEVIERES;RUE DU PARC CHAUSSEE JULES CESAR;;95310;ST OUEN L AUMONE;FRANCE;49.036793;2.111238;Géocodé au milieu d un îlot;3631;51682A;;95572;49.036793, 2.111238;95
TREMBLAY EN FRANCE A AP;Agence postale communale;12 RUE DE LA MAIRIE;;;93290;TREMBLAY EN FRANCE;FRANCE;48.979893;2.556686;Géocodé au numéro;3631;17222A;17217A;93073;48.979893, 2.556686;93
CHAMPIGNY REPUBLIQUE BP;Bureau de Poste;95 AVENUE DE LA REPUBLIQUE;;;94500;CHAMPIGNY SUR MARNE;FRANCE;48.823593;2.51014;Géocodé au numéro;3631;17392A;;94017;48.823593, 2.51014;94
SAINT CYR SUR MORIN BP;Bureau de Poste;12 AVENUE DANIEL SIMON;;;77750;ST CYR SUR MORIN;FRANCE;48.905679;3.187244;Géocodé au numéro;3631;14808A;;77405;48.905679, 3.187244;77
SOIGNOLLES EN BRIE BP;Bureau de Poste;6 RUE DE CHAMPEAUX;;;77111;SOIGNOLLES EN BRIE;FRANCE;48.653413;2.698861;Géocodé au numéro;3631;14825A;;77455;48.653413, 2.698861;77
MAROLLES EN BRIE BP;Bureau de Poste;1 PLACE DES 4 SAISONS;;;94440;MAROLLES EN BRIE;FRANCE;48.7373;2.553119;Géocodé au numéro;3631;17306A;;94048;48.7373, 2.553119;94
SAINT DENIS CASANOVA BP;Bureau de Poste;65 RUE DANIELLE CASANOVA;;;93200;ST DENIS;FRANCE;48.926396;2.366746;Géocodé au numéro;3631;17227A;;93066;48.926396, 2.366746;93
CHARENTON LE PONT;Bureau de Poste;57 RUE DE PARIS;;;94220;CHARENTON LE PONT;FRANCE;48.819999;2.415316;Géocodé au numéro;3631;17300A;;94018;48.819999, 2.415316;94
SERVON BP;Bureau de Poste;24 RUE DE LA REPUBLIQUE;;;77170;SERVON;FRANCE;48.716156;2.585753;Géocodé au numéro;3631;14823A;;77450;48.716156, 2.585753;77
PONTCARRE BP;Bureau de Poste;40 GRANDE RUE;;;77135;PONTCARRE;FRANCE;48.797894;2.704998;Géocodé au numéro;3631;14798A;;77374;48.797894, 2.704998;77
BUCHELAY RP;Relais poste commerçant;3 PLACE JULES TROLLIARD;BAR TABAC LE GALLIA;;78200;BUCHELAY;FRANCE;48.978892;1.67073;Géocodé au numéro;3631;50156A;14975A;78118;48.978892, 1.67073;78
AGENCE POSTALE DE MISY SUR YONNE AP;Agence postale communale;2 RUE GRANDE;;;77130;MISY SUR YONNE;FRANCE;48.360072;3.088621;Géocodé au numéro;3631;19155B;14771A;77293;48.360072, 3.088621;77
COURCOURONNES CENTRE BP;Bureau de Poste;MAIL DE THORIGNY;CENTRE COMMERCIAL DE THORIGNY;;91080;COURCOURONNES;FRANCE;48.617493;2.40994;Géocodé au numéro;3631;16940A;;91182;48.617493, 2.40994;91
PARAY VIEILLE POSTE BP;Bureau de Poste;12 PLACE HENRI BARBUSSE;;;91550;PARAY VIEILLE POSTE;FRANCE;48.713298;2.363147;Géocodé au numéro;3631;16979A;;91479;48.713298, 2.363147;91
BRUYERES LE CHATEL BP;Bureau de Poste;52 RUE DU PRE D ARNY;;;91680;BRUYERES LE CHATEL;FRANCE;48.592896;2.191771;Géocodé au numéro;3631;16931A;;91115;48.592896, 2.191771;91
ASNIERES SUR OISE BP;Bureau de Poste;16 RUE PIERRE BROSSOLETTE;;;95270;ASNIERES SUR OISE;FRANCE;49.132307;2.3559;Géocodé au numéro;3631;17418A;;95026;49.132307, 2.3559;95
JUVISY SUR ORGE;Bureau de Poste;9 PLACE DU MARECHAL LECLERC;;;91260;JUVISY SUR ORGE;FRANCE;48.690598;2.375585;Géocodé au numéro;3631;16957A;;91326;48.690598, 2.375585;91
ITTEVILLE BP;Bureau de Poste;69 B RUE SAINT GERMAIN;;;91760;ITTEVILLE;FRANCE;48.514865;2.341384;Géocodé au numéro;3631;16956A;;91315;48.514865, 2.341384;91
CHAMPCUEIL BP;Bureau de Poste;3 ROUTE DE CHEVANNES;;;91750;CHAMPCUEIL;FRANCE;48.515265;2.444626;Géocodé au numéro;3631;16936A;;91135;48.515265, 2.444626;91
WISSOUS BP;Bureau de Poste;11 ROUTE D ANTONY;;;91320;WISSOUS;FRANCE;48.734396;2.324228;Géocodé au numéro;3631;17008A;;91689;48.734396, 2.324228;91
MOISENAY AP;Agence postale communale;RUE DE LA BOUCLE;MAIRIE;;77950;MOISENAY;FRANCE;48.563256;2.73621;Géocodé au numéro;3631;14767A;14842A;77295;48.563256, 2.73621;77
PUTEAUX JAURES BP;Bureau de Poste;31 RUE JEAN JAURES;8 SQUARE LEON BLUM;;92800;PUTEAUX;FRANCE;48.884;2.245847;Géocodé au numéro;3631;17125A;;92062;48.884, 2.245847;92
OZOIR LA FERRIERE;Bureau de Poste;6 AVENUE EDOUARD GOURDON;;;77330;OZOIR LA FERRIERE;FRANCE;48.772897;2.678127;Géocodé au numéro;3631;14791A;;77350;48.772897, 2.678127;77
L ILE SAINT DENIS BP;Bureau de Poste;4 RUE LENINE;;;93450;L ILE ST DENIS;FRANCE;48.935395;2.340657;Géocodé au numéro;3631;17195A;;93039;48.935395, 2.340657;93
MEUDON BELLEVUE BP;Bureau de Poste;42 ROUTE DES GARDES;;;92190;MEUDON;FRANCE;48.817595;2.229468;Géocodé au numéro;3631;17150A;;92048;48.817595, 2.229468;92
YERRES;Bureau de Poste;40 RUE CHARLES DE GAULLE;;;91330;YERRES;FRANCE;48.716293;2.490317;Géocodé au numéro;3631;17009A;;91691;48.716293, 2.490317;91
LIEUSAINT BP;Bureau de Poste;29 RUE DE PARIS;;;77127;LIEUSAINT;FRANCE;48.633143;2.55076;Géocodé au numéro;3631;14748A;;77251;48.633143, 2.55076;77
COUBRON BP;Bureau de Poste;1 PLACE DE VERDUN;;;93470;COUBRON;FRANCE;48.9153;2.577698;Géocodé au numéro;3631;17188A;;93015;48.9153, 2.577698;93
